register	pSampleID	pStart	boundary	surface	lexeme	lexemeBERT	permalink
明治・大正-雑誌	60M婦倶1925_03042	26880	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03042,26880
明治・大正-雑誌	60M婦倶1925_03042	27050	B	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03042,27050
明治・大正-雑誌	60M婦倶1925_03053	1650	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03053,1650
明治・大正-雑誌	60M婦倶1925_03060	16100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03060,16100
明治・大正-雑誌	60M婦倶1925_03060	17020	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03060,17020
明治・大正-雑誌	60M婦倶1925_03060	18290	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03060,18290
明治・大正-雑誌	60M婦倶1925_03060	18820	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03060,18820
明治・大正-雑誌	60M婦倶1925_03060	24810	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03060,24810
明治・大正-雑誌	60M婦倶1925_03062	11880	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03062,11880
明治・大正-雑誌	60M婦倶1925_03062	37350	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03062,37350
明治・大正-雑誌	60M婦倶1925_03062	57990	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03062,57990
明治・大正-雑誌	60M婦倶1925_03062	65100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03062,65100
明治・大正-雑誌	60M婦倶1925_03063	28420	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03063,28420
明治・大正-雑誌	60M婦倶1925_03069	17090	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03069,17090
明治・大正-雑誌	60M婦倶1925_03072	18220	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03072,18220
明治・大正-雑誌	60M婦倶1925_03072	18920	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03072,18920
明治・大正-雑誌	60M婦倶1925_03074	2860	I	赭き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03074,2860
明治・大正-雑誌	60M婦倶1925_03122	3920	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03122,3920
明治・大正-雑誌	60M婦倶1925_03155	3760	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03155,3760
明治・大正-雑誌	60M婦倶1925_03157	7970	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03157,7970
明治・大正-雑誌	60M婦倶1925_03157	8770	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03157,8770
明治・大正-雑誌	60M婦倶1925_03159	61340	I	紅い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03159,61340
明治・大正-雑誌	60M婦倶1925_03169	1150	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03169,1150
明治・大正-雑誌	60M婦倶1925_03174	10220	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03174,10220
明治・大正-雑誌	60M婦倶1925_03190	1920	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03190,1920
明治・大正-雑誌	60M婦倶1925_03190	4130	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_03190,4130
明治・大正-雑誌	60M婦倶1925_06024	19120	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06024,19120
明治・大正-雑誌	60M婦倶1925_06024	19540	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06024,19540
明治・大正-雑誌	60M婦倶1925_06024	20830	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06024,20830
明治・大正-雑誌	60M婦倶1925_06024	123750	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06024,123750
明治・大正-雑誌	60M婦倶1925_06032	43290	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06032,43290
明治・大正-雑誌	60M婦倶1925_06044	8080	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06044,8080
明治・大正-雑誌	60M婦倶1925_06046	8350	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06046,8350
明治・大正-雑誌	60M婦倶1925_06053	17710	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06053,17710
明治・大正-雑誌	60M婦倶1925_06064	14360	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06064,14360
明治・大正-雑誌	60M婦倶1925_06070	4130	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06070,4130
明治・大正-雑誌	60M婦倶1925_06072	100	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,100
明治・大正-雑誌	60M婦倶1925_06072	1590	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,1590
明治・大正-雑誌	60M婦倶1925_06072	3680	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,3680
明治・大正-雑誌	60M婦倶1925_06072	4470	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,4470
明治・大正-雑誌	60M婦倶1925_06072	4920	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,4920
明治・大正-雑誌	60M婦倶1925_06072	5870	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,5870
明治・大正-雑誌	60M婦倶1925_06072	5980	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,5980
明治・大正-雑誌	60M婦倶1925_06072	7420	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,7420
明治・大正-雑誌	60M婦倶1925_06072	7770	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,7770
明治・大正-雑誌	60M婦倶1925_06072	9750	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,9750
明治・大正-雑誌	60M婦倶1925_06072	12350	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,12350
明治・大正-雑誌	60M婦倶1925_06072	14390	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,14390
明治・大正-雑誌	60M婦倶1925_06072	15740	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,15740
明治・大正-雑誌	60M婦倶1925_06072	17570	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,17570
明治・大正-雑誌	60M婦倶1925_06072	21300	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,21300
明治・大正-雑誌	60M婦倶1925_06072	22740	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06072,22740
明治・大正-雑誌	60M婦倶1925_06097	8620	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06097,8620
明治・大正-雑誌	60M婦倶1925_06097	17890	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06097,17890
明治・大正-雑誌	60M婦倶1925_06104	13720	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06104,13720
明治・大正-雑誌	60M婦倶1925_06107	6500	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06107,6500
明治・大正-雑誌	60M婦倶1925_06133	440	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06133,440
明治・大正-雑誌	60M婦倶1925_06161	9770	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06161,9770
明治・大正-雑誌	60M婦倶1925_06161	10780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06161,10780
明治・大正-雑誌	60M婦倶1925_06161	11500	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06161,11500
明治・大正-雑誌	60M婦倶1925_06166	4250	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06166,4250
明治・大正-雑誌	60M婦倶1925_06166	17780	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06166,17780
明治・大正-雑誌	60M婦倶1925_06166	17860	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06166,17860
明治・大正-雑誌	60M婦倶1925_06166	39550	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06166,39550
明治・大正-雑誌	60M婦倶1925_06177	2120	B	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06177,2120
明治・大正-雑誌	60M婦倶1925_06179	2840	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06179,2840
明治・大正-雑誌	60M婦倶1925_06182	8660	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06182,8660
明治・大正-雑誌	60M婦倶1925_06182	21070	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06182,21070
明治・大正-雑誌	60M婦倶1925_06185	430	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06185,430
明治・大正-雑誌	60M婦倶1925_06198	18020	I	赭	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06198,18020
明治・大正-雑誌	60M婦倶1925_06198	61880	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_06198,61880
明治・大正-雑誌	60M婦倶1925_12001	580	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12001,580
明治・大正-雑誌	60M婦倶1925_12010	1860	I	紅き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12010,1860
明治・大正-雑誌	60M婦倶1925_12019	4570	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12019,4570
明治・大正-雑誌	60M婦倶1925_12020	79900	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12020,79900
明治・大正-雑誌	60M婦倶1925_12020	113060	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12020,113060
明治・大正-雑誌	60M婦倶1925_12027	12130	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12027,12130
明治・大正-雑誌	60M婦倶1925_12033	9130	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12033,9130
明治・大正-雑誌	60M婦倶1925_12033	21300	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12033,21300
明治・大正-雑誌	60M婦倶1925_12039	7250	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12039,7250
明治・大正-雑誌	60M婦倶1925_12045	200	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12045,200
明治・大正-雑誌	60M婦倶1925_12048	13000	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12048,13000
明治・大正-雑誌	60M婦倶1925_12048	48600	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12048,48600
明治・大正-雑誌	60M婦倶1925_12083	33900	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12083,33900
明治・大正-雑誌	60M婦倶1925_12083	81640	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12083,81640
明治・大正-雑誌	60M婦倶1925_12090	58850	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12090,58850
明治・大正-雑誌	60M婦倶1925_12095	1430	I	紅く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12095,1430
明治・大正-雑誌	60M婦倶1925_12117	1280	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12117,1280
明治・大正-雑誌	60M婦倶1925_12158	1640	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12158,1640
明治・大正-雑誌	60M婦倶1925_12159	1120	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12159,1120
明治・大正-雑誌	60M婦倶1925_12183	400	I	赤し	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12183,400
明治・大正-雑誌	60M婦倶1925_12186	1140	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12186,1140
明治・大正-雑誌	60M婦倶1925_12189	70470	I	赧く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E5%A9%A6%E5%80%B61925_12189,70470
明治・大正-雑誌	60M東洋1882_10005	17550	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E6%9D%B1%E6%B4%8B1882_10005,17550
明治・大正-雑誌	60M東洋1882_12011	7060	I	赧	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E6%9D%B1%E6%B4%8B1882_12011,7060
明治・大正-雑誌	60M東洋1882_13011	8510	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60M%E6%9D%B1%E6%B4%8B1882_13011,8510
明治・大正-教科書	60T小読1904_11B01	7840	I	あかく	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_11B01,7840
明治・大正-教科書	60T小読1904_11B01	8180	I	あかく	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_11B01,8180
明治・大正-教科書	60T小読1904_12A10	2150	I	あかく	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_12A10,2150
明治・大正-教科書	60T小読1904_12B20	2420	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_12B20,2420
明治・大正-教科書	60T小読1904_13A19	1300	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_13A19,1300
明治・大正-教科書	60T小読1904_13A19	1690	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_13A19,1690
明治・大正-教科書	60T小読1904_13B11	700	I	あかく	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_13B11,700
明治・大正-教科書	60T小読1904_13B14	5290	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_13B14,5290
明治・大正-教科書	60T小読1904_13B15	3160	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_13B15,3160
明治・大正-教科書	60T小読1904_14A04	1840	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14A04,1840
明治・大正-教科書	60T小読1904_14A04	2480	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14A04,2480
明治・大正-教科書	60T小読1904_14A04	2870	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14A04,2870
明治・大正-教科書	60T小読1904_14A04	3150	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14A04,3150
明治・大正-教科書	60T小読1904_14A04	5050	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14A04,5050
明治・大正-教科書	60T小読1904_14A11	380	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14A11,380
明治・大正-教科書	60T小読1904_14B09	2730	I	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1904_14B09,2730
明治・大正-教科書	60T小読1910_21A01	4190	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_21A01,4190
明治・大正-教科書	60T小読1910_21A01	8560	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_21A01,8560
明治・大正-教科書	60T小読1910_22A11	1740	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_22A11,1740
明治・大正-教科書	60T小読1910_22A21	1070	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_22A21,1070
明治・大正-教科書	60T小読1910_22B24	980	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_22B24,980
明治・大正-教科書	60T小読1910_22B25	2250	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_22B25,2250
明治・大正-教科書	60T小読1910_23A07	1670	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_23A07,1670
明治・大正-教科書	60T小読1910_23A10	1190	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_23A10,1190
明治・大正-教科書	60T小読1910_23A17	1730	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_23A17,1730
明治・大正-教科書	60T小読1910_23B03	1790	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_23B03,1790
明治・大正-教科書	60T小読1910_23B08	5260	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_23B08,5260
明治・大正-教科書	60T小読1910_23B21	1220	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_23B21,1220
明治・大正-教科書	60T小読1910_24B23	4430	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_24B23,4430
明治・大正-教科書	60T小読1910_25A15	1560	B	赤き	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_25A15,1560
明治・大正-教科書	60T小読1910_25B09	3390	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1910_25B09,3390
明治・大正-教科書	60T小読1918_31B03	710	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_31B03,710
明治・大正-教科書	60T小読1918_31B16	1150	B	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_31B16,1150
明治・大正-教科書	60T小読1918_31B25	3260	I	あかく	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_31B25,3260
明治・大正-教科書	60T小読1918_32A02	870	I	うすあかく	薄赤い	薄赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32A02,870
明治・大正-教科書	60T小読1918_32A07	1180	I	あかい	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32A07,1180
明治・大正-教科書	60T小読1918_32A22	1800	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32A22,1800
明治・大正-教科書	60T小読1918_32B04	1170	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32B04,1170
明治・大正-教科書	60T小読1918_32B06	2970	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32B06,2970
明治・大正-教科書	60T小読1918_32B17	920	I	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32B17,920
明治・大正-教科書	60T小読1918_32B17	5830	B	赤い	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_32B17,5830
明治・大正-教科書	60T小読1918_33A03	3040	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_33A03,3040
明治・大正-教科書	60T小読1918_33B03	5270	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_33B03,5270
明治・大正-教科書	60T小読1918_33B04	600	I	赤く	赤い	赤い	https://chunagon.ninjal.ac.jp/chj/permalink?unit=short&position=60T%E5%B0%8F%E8%AA%AD1918_33B04,600
